category,title,url,pages,words,outcome,reason
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ137/pdf/PLAW-117publ137.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ137/pdf/PLAW-117publ137.pdf,2,575,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ136/pdf/PLAW-117publ136.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ136/pdf/PLAW-117publ136.pdf,3,867,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ135/pdf/PLAW-117publ135.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ135/pdf/PLAW-117publ135.pdf,8,2900,skip,too short (8p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ134/pdf/PLAW-117publ134.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ134/pdf/PLAW-117publ134.pdf,3,925,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ133/pdf/PLAW-117publ133.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ133/pdf/PLAW-117publ133.pdf,4,1083,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ132/pdf/PLAW-117publ132.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ132/pdf/PLAW-117publ132.pdf,7,2527,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ131/pdf/PLAW-117publ131.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ131/pdf/PLAW-117publ131.pdf,1,248,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ130/pdf/PLAW-117publ130.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ130/pdf/PLAW-117publ130.pdf,2,660,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ13/pdf/PLAW-117publ13.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ13/pdf/PLAW-117publ13.pdf,8,3430,skip,too short (8p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ129/pdf/PLAW-117publ129.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ129/pdf/PLAW-117publ129.pdf,4,1214,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ128/pdf/PLAW-117publ128.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ128/pdf/PLAW-117publ128.pdf,14,5541,skip,too short (14p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ127/pdf/PLAW-117publ127.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ127/pdf/PLAW-117publ127.pdf,2,508,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ126/pdf/PLAW-117publ126.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ126/pdf/PLAW-117publ126.pdf,1,410,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ125/pdf/PLAW-117publ125.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ125/pdf/PLAW-117publ125.pdf,3,834,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ124/pdf/PLAW-117publ124.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ124/pdf/PLAW-117publ124.pdf,4,1031,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ123/pdf/PLAW-117publ123.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ123/pdf/PLAW-117publ123.pdf,7,2371,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ122/pdf/PLAW-117publ122.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ122/pdf/PLAW-117publ122.pdf,3,1043,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ121/pdf/PLAW-117publ121.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ121/pdf/PLAW-117publ121.pdf,6,1824,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ120/pdf/PLAW-117publ120.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ120/pdf/PLAW-117publ120.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ12/pdf/PLAW-117publ12.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ12/pdf/PLAW-117publ12.pdf,1,275,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ119/pdf/PLAW-117publ119.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ119/pdf/PLAW-117publ119.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ118/pdf/PLAW-117publ118.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ118/pdf/PLAW-117publ118.pdf,2,516,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ117/pdf/PLAW-117publ117.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ117/pdf/PLAW-117publ117.pdf,1,249,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ116/pdf/PLAW-117publ116.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ116/pdf/PLAW-117publ116.pdf,4,831,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ115/pdf/PLAW-117publ115.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ115/pdf/PLAW-117publ115.pdf,2,440,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ114/pdf/PLAW-117publ114.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ114/pdf/PLAW-117publ114.pdf,3,1122,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ113/pdf/PLAW-117publ113.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ113/pdf/PLAW-117publ113.pdf,2,603,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ112/pdf/PLAW-117publ112.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ112/pdf/PLAW-117publ112.pdf,2,418,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ111/pdf/PLAW-117publ111.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ111/pdf/PLAW-117publ111.pdf,6,2102,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ110/pdf/PLAW-117publ110.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ110/pdf/PLAW-117publ110.pdf,7,3199,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ11/pdf/PLAW-117publ11.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ11/pdf/PLAW-117publ11.pdf,2,660,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ109/pdf/PLAW-117publ109.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ109/pdf/PLAW-117publ109.pdf,6,1942,skip,too short (6p < 15)
acts,Postal Service Reform Act of 2022,https://www.govinfo.gov/content/pkg/PLAW-117publ108/pdf/PLAW-117publ108.pdf,27,12422,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ107/pdf/PLAW-117publ107.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ107/pdf/PLAW-117publ107.pdf,2,399,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ106/pdf/PLAW-117publ106.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ106/pdf/PLAW-117publ106.pdf,4,1174,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ105/pdf/PLAW-117publ105.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ105/pdf/PLAW-117publ105.pdf,5,1465,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ104/pdf/PLAW-117publ104.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ104/pdf/PLAW-117publ104.pdf,1,258,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ103/pdf/PLAW-117publ103.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ103/pdf/PLAW-117publ103.pdf,1068,516688,skip,too long (1068p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ102/pdf/PLAW-117publ102.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ102/pdf/PLAW-117publ102.pdf,1,164,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ101/pdf/PLAW-117publ101.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ101/pdf/PLAW-117publ101.pdf,1,273,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ100/pdf/PLAW-117publ100.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ100/pdf/PLAW-117publ100.pdf,4,1068,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ10/pdf/PLAW-117publ10.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ10/pdf/PLAW-117publ10.pdf,3,958,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-117publ1/pdf/PLAW-117publ1.pdf,https://www.govinfo.gov/content/pkg/PLAW-117publ1/pdf/PLAW-117publ1.pdf,1,273,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ99/pdf/PLAW-116publ99.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ99/pdf/PLAW-116publ99.pdf,2,674,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ98/pdf/PLAW-116publ98.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ98/pdf/PLAW-116publ98.pdf,1,403,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ97/pdf/PLAW-116publ97.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ97/pdf/PLAW-116publ97.pdf,2,657,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ96/pdf/PLAW-116publ96.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ96/pdf/PLAW-116publ96.pdf,1,289,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ95/pdf/PLAW-116publ95.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ95/pdf/PLAW-116publ95.pdf,1,319,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ94/pdf/PLAW-116publ94.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ94/pdf/PLAW-116publ94.pdf,716,346666,skip,too long (716p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ93/pdf/PLAW-116publ93.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ93/pdf/PLAW-116publ93.pdf,217,107977,skip,too long (217p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ92/pdf/PLAW-116publ92.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ92/pdf/PLAW-116publ92.pdf,1120,509342,skip,too long (1120p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ91/pdf/PLAW-116publ91.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ91/pdf/PLAW-116publ91.pdf,9,3435,skip,too short (9p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ90/pdf/PLAW-116publ90.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ90/pdf/PLAW-116publ90.pdf,1,213,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ9/pdf/PLAW-116publ9.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ9/pdf/PLAW-116publ9.pdf,261,114003,skip,too long (261p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ89/pdf/PLAW-116publ89.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ89/pdf/PLAW-116publ89.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ88/pdf/PLAW-116publ88.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ88/pdf/PLAW-116publ88.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ87/pdf/PLAW-116publ87.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ87/pdf/PLAW-116publ87.pdf,1,244,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ86/pdf/PLAW-116publ86.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ86/pdf/PLAW-116publ86.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ85/pdf/PLAW-116publ85.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ85/pdf/PLAW-116publ85.pdf,1,213,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ84/pdf/PLAW-116publ84.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ84/pdf/PLAW-116publ84.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ83/pdf/PLAW-116publ83.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ83/pdf/PLAW-116publ83.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ82/pdf/PLAW-116publ82.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ82/pdf/PLAW-116publ82.pdf,1,192,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ81/pdf/PLAW-116publ81.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ81/pdf/PLAW-116publ81.pdf,1,192,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ80/pdf/PLAW-116publ80.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ80/pdf/PLAW-116publ80.pdf,1,190,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ8/pdf/PLAW-116publ8.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ8/pdf/PLAW-116publ8.pdf,97,25729,skip,too long (97p > 60)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ79/pdf/PLAW-116publ79.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ79/pdf/PLAW-116publ79.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ78/pdf/PLAW-116publ78.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ78/pdf/PLAW-116publ78.pdf,2,538,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ77/pdf/PLAW-116publ77.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ77/pdf/PLAW-116publ77.pdf,2,437,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ76/pdf/PLAW-116publ76.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ76/pdf/PLAW-116publ76.pdf,12,5113,skip,too short (12p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ75/pdf/PLAW-116publ75.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ75/pdf/PLAW-116publ75.pdf,1,294,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ74/pdf/PLAW-116publ74.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ74/pdf/PLAW-116publ74.pdf,5,1811,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ73/pdf/PLAW-116publ73.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ73/pdf/PLAW-116publ73.pdf,1,320,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ72/pdf/PLAW-116publ72.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ72/pdf/PLAW-116publ72.pdf,3,931,skip,too short (3p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ71/pdf/PLAW-116publ71.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ71/pdf/PLAW-116publ71.pdf,4,1540,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ70/pdf/PLAW-116publ70.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ70/pdf/PLAW-116publ70.pdf,2,372,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ7/pdf/PLAW-116publ7.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ7/pdf/PLAW-116publ7.pdf,7,2083,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ69/pdf/PLAW-116publ69.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ69/pdf/PLAW-116publ69.pdf,12,4578,skip,too short (12p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ68/pdf/PLAW-116publ68.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ68/pdf/PLAW-116publ68.pdf,5,1772,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ67/pdf/PLAW-116publ67.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ67/pdf/PLAW-116publ67.pdf,1,200,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ66/pdf/PLAW-116publ66.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ66/pdf/PLAW-116publ66.pdf,1,199,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ65/pdf/PLAW-116publ65.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ65/pdf/PLAW-116publ65.pdf,4,1149,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ64/pdf/PLAW-116publ64.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ64/pdf/PLAW-116publ64.pdf,2,526,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ63/pdf/PLAW-116publ63.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ63/pdf/PLAW-116publ63.pdf,2,558,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ62/pdf/PLAW-116publ62.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ62/pdf/PLAW-116publ62.pdf,2,353,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ61/pdf/PLAW-116publ61.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ61/pdf/PLAW-116publ61.pdf,2,634,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ60/pdf/PLAW-116publ60.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ60/pdf/PLAW-116publ60.pdf,7,2013,skip,too short (7p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ6/pdf/PLAW-116publ6.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ6/pdf/PLAW-116publ6.pdf,465,229493,skip,too long (465p > 60)
acts,"Continuing Appropriations Act, 2020, and Health Extenders Act of 2019",https://www.govinfo.gov/content/pkg/PLAW-116publ59/pdf/PLAW-116publ59.pdf,17,7641,kept,
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ58/pdf/PLAW-116publ58.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ58/pdf/PLAW-116publ58.pdf,2,551,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ57/pdf/PLAW-116publ57.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ57/pdf/PLAW-116publ57.pdf,1,299,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ56/pdf/PLAW-116publ56.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ56/pdf/PLAW-116publ56.pdf,1,292,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ55/pdf/PLAW-116publ55.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ55/pdf/PLAW-116publ55.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ54/pdf/PLAW-116publ54.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ54/pdf/PLAW-116publ54.pdf,9,4152,skip,too short (9p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ53/pdf/PLAW-116publ53.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ53/pdf/PLAW-116publ53.pdf,1,304,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ52/pdf/PLAW-116publ52.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ52/pdf/PLAW-116publ52.pdf,2,497,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ51/pdf/PLAW-116publ51.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ51/pdf/PLAW-116publ51.pdf,1,237,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ50/pdf/PLAW-116publ50.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ50/pdf/PLAW-116publ50.pdf,2,713,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ5/pdf/PLAW-116publ5.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ5/pdf/PLAW-116publ5.pdf,4,1056,skip,too short (4p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ49/pdf/PLAW-116publ49.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ49/pdf/PLAW-116publ49.pdf,1,203,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ48/pdf/PLAW-116publ48.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ48/pdf/PLAW-116publ48.pdf,1,231,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ47/pdf/PLAW-116publ47.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ47/pdf/PLAW-116publ47.pdf,1,197,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ46/pdf/PLAW-116publ46.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ46/pdf/PLAW-116publ46.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ45/pdf/PLAW-116publ45.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ45/pdf/PLAW-116publ45.pdf,1,193,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ44/pdf/PLAW-116publ44.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ44/pdf/PLAW-116publ44.pdf,1,201,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ43/pdf/PLAW-116publ43.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ43/pdf/PLAW-116publ43.pdf,1,191,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ42/pdf/PLAW-116publ42.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ42/pdf/PLAW-116publ42.pdf,1,195,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ41/pdf/PLAW-116publ41.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ41/pdf/PLAW-116publ41.pdf,1,167,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ40/pdf/PLAW-116publ40.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ40/pdf/PLAW-116publ40.pdf,1,169,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ4/pdf/PLAW-116publ4.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ4/pdf/PLAW-116publ4.pdf,1,212,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ39/pdf/PLAW-116publ39.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ39/pdf/PLAW-116publ39.pdf,2,640,skip,too short (2p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ38/pdf/PLAW-116publ38.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ38/pdf/PLAW-116publ38.pdf,1,218,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ37/pdf/PLAW-116publ37.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ37/pdf/PLAW-116publ37.pdf,11,4980,skip,too short (11p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ36/pdf/PLAW-116publ36.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ36/pdf/PLAW-116publ36.pdf,1,175,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ35/pdf/PLAW-116publ35.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ35/pdf/PLAW-116publ35.pdf,5,2000,skip,too short (5p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ344/pdf/PLAW-116publ344.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ344/pdf/PLAW-116publ344.pdf,1,180,skip,too short (1p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ343/pdf/PLAW-116publ343.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ343/pdf/PLAW-116publ343.pdf,6,1855,skip,too short (6p < 15)
acts,https://www.govinfo.gov/content/pkg/PLAW-116publ342/pdf/PLAW-116publ342.pdf,https://www.govinfo.gov/content/pkg/PLAW-116publ342/pdf/PLAW-116publ342.pdf,2,497,skip,too short (2p < 15)
